Date,Open,High,Low,Close,Adj Close,Volume
1986-12-03,8.800000,9.200000,8.800000,8.800000,6.170657,400
1986-12-04,8.800000,9.400000,8.800000,8.800000,6.170657,400
1986-12-05,9.200000,9.600000,9.200000,9.200000,6.451145,2600
1986-12-08,9.200000,9.800000,9.200000,9.200000,6.451145,5400
1986-12-09,9.200000,9.400000,8.800000,8.800000,6.170657,4200
1986-12-10,8.800000,9.000000,8.600000,8.600000,6.030415,5600
1986-12-11,8.600000,9.200000,8.600000,8.600000,6.030415,200
1986-12-12,8.600000,8.600000,8.600000,8.600000,6.030415,0
1986-12-15,8.600000,9.000000,8.400000,8.400000,5.890175,1200
1986-12-16,8.400000,8.800000,8.400000,8.400000,5.890175,2600
1986-12-17,8.400000,8.400000,8.400000,8.400000,5.890175,0
1986-12-18,8.400000,8.800000,8.200000,8.200000,5.749934,1200
1986-12-19,8.200000,8.200000,8.200000,8.200000,5.749934,0
1986-12-22,8.200000,8.800000,8.200000,8.200000,5.749934,200
1986-12-23,8.200000,8.600000,8.000000,8.000000,5.609690,2400
1986-12-24,8.000000,8.000000,8.000000,8.000000,5.609690,0
1986-12-26,8.000000,8.000000,8.000000,8.000000,5.609690,0
1986-12-29,8.000000,8.400000,8.000000,8.000000,5.609690,1200
1986-12-30,8.000000,8.600000,8.000000,8.000000,5.609690,9000
1986-12-31,8.000000,8.600000,8.000000,8.000000,5.609690,3600
1987-01-02,8.000000,8.000000,8.000000,8.000000,5.609690,0
1987-01-05,8.000000,8.600000,8.000000,8.000000,5.609690,1200
1987-01-06,8.000000,8.600000,8.000000,8.000000,5.609690,5000
1987-01-07,8.000000,8.000000,8.000000,8.000000,5.609690,0
1987-01-08,8.000000,8.600000,8.000000,8.000000,5.609690,3600
1987-01-09,8.000000,8.000000,8.000000,8.000000,5.609690,0
1987-01-12,8.200000,8.600000,8.200000,8.200000,5.749934,1000
1987-01-13,8.200000,8.800000,8.200000,8.200000,5.749934,1000
1987-01-14,8.200000,8.200000,8.200000,8.200000,5.749934,0
1987-01-15,8.200000,8.800000,8.200000,8.200000,5.749934,200
1987-01-16,8.400000,8.800000,8.400000,8.400000,5.890175,1000
1987-01-19,8.400000,9.000000,8.400000,8.400000,5.890175,200
1987-01-20,8.400000,9.000000,8.400000,8.400000,5.890175,400
1987-01-21,8.400000,9.000000,8.400000,8.400000,5.890175,400
1987-01-22,8.400000,8.400000,8.400000,8.400000,5.890175,0
1987-01-23,8.400000,8.400000,8.400000,8.400000,5.890175,0
1987-01-26,8.400000,9.000000,8.400000,8.400000,5.890175,400
1987-01-27,9.000000,9.400000,9.000000,9.000000,6.310901,2400
1987-01-28,9.000000,9.600000,9.000000,9.000000,6.310901,400
1987-01-29,9.000000,9.600000,9.000000,9.000000,6.310901,3200
1987-01-30,9.000000,9.600000,9.000000,9.000000,6.310901,400
1987-02-02,9.200000,9.600000,9.200000,9.200000,6.451145,400
1987-02-03,9.400000,9.800000,9.400000,9.800000,6.871871,3400
1987-02-04,9.800000,9.800000,9.800000,9.800000,6.871871,0
1987-02-05,9.800000,9.800000,9.400000,9.400000,6.591382,2200
1987-02-06,9.400000,9.400000,9.400000,9.400000,6.591382,0
1987-02-09,9.600000,9.600000,9.600000,9.600000,6.731629,1000
1987-02-10,9.600000,9.600000,9.600000,9.600000,6.731629,0
1987-02-11,9.600000,9.800000,9.200000,9.800000,6.871871,3600
1987-02-12,9.800000,9.800000,9.800000,9.800000,6.871871,0
1987-02-13,9.800000,9.800000,9.800000,9.800000,6.871871,0
1987-02-17,9.800000,9.800000,9.800000,9.800000,6.871871,0
1987-02-18,9.600000,9.600000,9.600000,9.600000,6.731629,200
1987-02-19,9.600000,10.200000,9.600000,10.200000,7.152354,5200
1987-02-20,10.200000,10.200000,10.200000,10.200000,7.152354,600
1987-02-23,9.600000,9.600000,9.600000,9.600000,6.731629,1200
1987-02-24,9.600000,10.200000,9.600000,9.600000,6.731629,2600
1987-02-25,9.600000,9.600000,9.600000,9.600000,6.731629,0
1987-02-26,9.600000,9.600000,9.600000,9.600000,6.731629,0
1987-02-27,9.600000,9.600000,9.600000,9.600000,6.731629,0
1987-03-02,10.400000,10.400000,10.400000,10.400000,7.300201,400
1987-03-03,10.400000,10.400000,10.400000,10.400000,7.300201,200
1987-03-04,10.400000,10.400000,10.400000,10.400000,7.300201,1400
1987-03-05,10.400000,10.400000,9.800000,9.800000,6.879038,25400
1987-03-06,9.800000,9.800000,9.800000,9.800000,6.879038,400
1987-03-09,9.800000,10.400000,9.800000,10.400000,7.300201,1000
1987-03-10,10.400000,10.400000,10.400000,10.400000,7.300201,0
1987-03-11,10.400000,10.400000,10.400000,10.400000,7.300201,0
1987-03-12,9.800000,9.800000,9.800000,9.800000,6.879038,1000
1987-03-13,10.400000,10.400000,10.400000,10.400000,7.300201,3400
1987-03-16,10.400000,10.400000,9.800000,9.800000,6.879038,400
1987-03-17,9.800000,10.400000,9.800000,10.400000,7.300201,2000
1987-03-18,10.400000,10.400000,10.400000,10.400000,7.300201,0
1987-03-19,10.400000,10.400000,10.400000,10.400000,7.300201,1000
1987-03-20,10.400000,10.400000,10.400000,10.400000,7.300201,0
1987-03-23,10.400000,10.400000,9.800000,10.400000,7.300201,4600
1987-03-24,10.400000,10.400000,9.800000,10.400000,7.300201,9000
1987-03-25,10.400000,10.400000,10.000000,10.000000,7.019424,600
1987-03-26,9.800000,9.800000,9.800000,9.800000,6.879038,1200
1987-03-27,9.800000,9.800000,9.800000,9.800000,6.879038,1400
1987-03-30,9.800000,9.800000,9.800000,9.800000,6.879038,0
1987-03-31,9.800000,9.800000,9.800000,9.800000,6.879038,0
1987-04-01,9.800000,9.800000,9.800000,9.800000,6.879038,0
1987-04-02,9.800000,9.800000,9.800000,9.800000,6.879038,1000
1987-04-03,10.400000,10.400000,10.400000,10.400000,7.300201,200
1987-04-06,9.800000,9.800000,9.800000,9.800000,6.879038,400
1987-04-07,10.400000,10.400000,10.400000,10.400000,7.300201,600
1987-04-08,10.400000,10.400000,10.400000,10.400000,7.300201,0
1987-04-09,10.400000,10.400000,10.400000,10.400000,7.300201,2400
1987-04-10,10.200000,10.200000,9.800000,10.000000,7.019424,7400
1987-04-13,10.100000,10.400000,10.100000,10.400000,7.300201,4400
1987-04-14,10.400000,10.400000,10.400000,10.400000,7.300201,200
1987-04-15,10.400000,10.400000,10.400000,10.400000,7.300201,600
1987-04-16,10.400000,10.400000,10.400000,10.400000,7.300201,400
1987-04-20,10.400000,10.400000,10.400000,10.400000,7.300201,0
1987-04-21,10.400000,10.400000,10.400000,10.400000,7.300201,0
1987-04-22,10.400000,10.400000,10.400000,10.400000,7.300201,0
1987-04-23,10.400000,10.600000,10.200000,10.200000,7.159809,10000
1987-04-24,10.600000,10.600000,10.600000,10.600000,7.440591,600
1987-04-27,10.600000,10.600000,10.600000,10.600000,7.440591,0
1987-04-28,10.600000,10.600000,10.600000,10.600000,7.440591,0
1987-04-29,10.600000,10.600000,10.600000,10.600000,7.440591,0
1987-04-30,10.600000,10.600000,10.600000,10.600000,7.440591,0
1987-05-01,10.600000,10.600000,10.600000,10.600000,7.440591,0
1987-05-04,10.600000,10.600000,10.200000,10.600000,7.440591,1400
1987-05-05,10.200000,10.200000,10.200000,10.200000,7.159809,400
1987-05-06,10.600000,10.800000,10.600000,10.800000,7.580976,3000
1987-05-07,10.800000,10.800000,10.200000,10.800000,7.580976,23400
1987-05-08,10.800000,10.800000,10.800000,10.800000,7.580976,3000
1987-05-11,10.800000,10.800000,10.800000,10.800000,7.580976,0
1987-05-12,11.000000,11.000000,11.000000,11.000000,7.721368,400
1987-05-13,11.000000,11.000000,11.000000,11.000000,7.721368,2400
1987-05-14,10.600000,10.600000,10.600000,10.600000,7.440591,1600
1987-05-15,10.600000,10.600000,10.600000,10.600000,7.440591,0
1987-05-18,10.600000,10.600000,10.600000,10.600000,7.440591,0
1987-05-19,11.200000,11.200000,11.200000,11.200000,7.861755,600
1987-05-20,11.200000,11.400000,10.800000,11.400000,8.002145,1400
1987-05-21,11.400000,11.400000,10.800000,10.800000,7.580976,3400
1987-05-22,11.400000,11.400000,11.400000,11.400000,8.009554,1200
1987-05-26,11.400000,11.400000,11.400000,11.400000,8.009554,0
1987-05-27,11.400000,11.400000,11.400000,11.400000,8.009554,600
